blind_id,task,repeat,condition,round,source,brief_intent_alignment,clarity_information_hierarchy,visual_system_craft,expressiveness_distinctiveness,overall
TG02_I069,ab000002,2,FUSED,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/FUSED/problems/ab000002/candidates/r3.png,87,78,83,82,82
TG02_I070,ab000002,1,CEN_MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/CEN_MAD/problems/ab000002/candidates/r5.png,87,83,86,85,84
TG02_I071,ab000002,1,SELF,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/SELF/problems/ab000002/candidates/r2.png,88,83,87,87,85
TG02_I072,ab000002,0,MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/MAD/problems/ab000002/candidates/r5.png,84,79,85,86,82
TG02_I073,ab000002,1,FUSED,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/FUSED/problems/ab000002/candidates/r4.png,85,77,88,86,83
TG02_I074,ab000002,0,FUSED,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/FUSED/problems/ab000002/candidates/r5.png,88,83,88,87,86
TG02_I075,ab000002,2,AXES,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/AXES/problems/ab000002/candidates/r1.png,85,78,85,88,83
TG02_I076,ab000002,2,AXES,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/AXES/problems/ab000002/candidates/r2.png,77,70,68,78,71
TG02_I077,ab000002,2,MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/MAD/problems/ab000002/candidates/r1.png,87,79,84,85,82
TG02_I078,ab000002,0,AXES,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/AXES/problems/ab000002/candidates/r1.png,88,86,87,81,85
TG03_I001,ab000003,0,SELF,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/SELF/problems/ab000003/candidates/r5.png,87,87,85,86,87
TG03_I002,ab000003,0,MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/MAD/problems/ab000003/candidates/r3.png,60,52,53,58,55
TG03_I003,ab000003,1,CEN_MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/CEN_MAD/problems/ab000003/candidates/r5.png,58,52,49,62,53
TG03_I004,ab000003,1,FUSED,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/FUSED/problems/ab000003/candidates/r4.png,66,65,67,69,66
TG03_I005,ab000003,2,FUSED,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/FUSED/problems/ab000003/candidates/r5.png,83,83,81,82,83
TG03_I006,ab000003,1,SELF,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/SELF/problems/ab000003/candidates/r1.png,82,81,80,81,82
TG03_I007,ab000003,1,AXES,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/AXES/problems/ab000003/candidates/r3.png,81,81,79,80,81
TG03_I008,ab000003,2,MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/MAD/problems/ab000003/candidates/r5.png,24,29,36,45,28
TG03_I009,ab000003,1,AXES,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/AXES/problems/ab000003/candidates/r5.png,63,62,64,66,63
TG03_I010,ab000003,0,SELF,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/SELF/problems/ab000003/candidates/r2.png,56,48,49,54,51
TG03_I011,ab000003,0,FUSED,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/FUSED/problems/ab000003/candidates/r3.png,59,51,52,57,54
TG03_I012,ab000003,2,MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/MAD/problems/ab000003/candidates/r1.png,84,83,82,83,84
TG03_I013,ab000003,2,FUSED,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/FUSED/problems/ab000003/candidates/r1.png,83,83,81,82,83
TG03_I014,ab000003,2,AXES,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/AXES/problems/ab000003/candidates/r2.png,82,81,80,81,82
TG03_I015,ab000003,2,AXES,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/AXES/problems/ab000003/candidates/r4.png,81,81,79,80,81
TG03_I016,ab000003,1,FUSED,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/FUSED/problems/ab000003/candidates/r3.png,80,79,78,79,80
TG03_I017,ab000003,1,SELF,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/SELF/problems/ab000003/candidates/r2.png,87,87,85,86,87
TG03_I018,ab000003,1,CEN_MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/CEN_MAD/problems/ab000003/candidates/r3.png,86,85,84,85,86
TG03_I019,ab000003,1,SELF,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/SELF/problems/ab000003/candidates/r4.png,85,85,83,84,85
TG03_I020,ab000003,1,SELF,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/SELF/problems/ab000003/candidates/r5.png,84,83,82,83,84
TG03_I021,ab000003,1,CEN_MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/CEN_MAD/problems/ab000003/candidates/r4.png,60,59,61,63,60
TG03_I022,ab000003,1,AXES,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/AXES/problems/ab000003/candidates/r1.png,65,64,66,68,65
TG03_I023,ab000003,0,AXES,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/AXES/problems/ab000003/candidates/r1.png,60,52,53,58,55
TG03_I024,ab000003,0,MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/MAD/problems/ab000003/candidates/r1.png,80,79,78,79,80
TG03_I025,ab000003,2,MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/MAD/problems/ab000003/candidates/r2.png,87,87,85,86,87
TG03_I026,ab000003,2,CEN_MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/CEN_MAD/problems/ab000003/candidates/r5.png,86,85,84,85,86
TG03_I027,ab000003,2,CEN_MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/CEN_MAD/problems/ab000003/candidates/r3.png,85,85,83,84,85
TG03_I028,ab000003,1,FUSED,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/FUSED/problems/ab000003/candidates/r1.png,60,59,61,63,60
TG03_I029,ab000003,2,FUSED,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/FUSED/problems/ab000003/candidates/r4.png,83,83,81,82,83
TG03_I030,ab000003,2,CEN_MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/CEN_MAD/problems/ab000003/candidates/r4.png,82,81,80,81,82
TG03_I031,ab000003,2,MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/MAD/problems/ab000003/candidates/r3.png,81,81,79,80,81
TG03_I032,ab000003,1,R0,0,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/SELF/problems/ab000003/candidates/r0.png,66,65,67,69,66
TG03_I033,ab000003,1,SELF,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/SELF/problems/ab000003/candidates/r3.png,64,63,65,67,64
TG03_I034,ab000003,0,AXES,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/AXES/problems/ab000003/candidates/r3.png,58,50,51,56,53
TG03_I035,ab000003,0,SELF,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/SELF/problems/ab000003/candidates/r3.png,85,85,83,84,85
TG03_I036,ab000003,0,AXES,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/AXES/problems/ab000003/candidates/r2.png,57,49,50,55,52
TG03_I037,ab000003,1,FUSED,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/FUSED/problems/ab000003/candidates/r2.png,63,62,64,66,63
TG03_I038,ab000003,2,SELF,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/SELF/problems/ab000003/candidates/r1.png,82,81,80,81,82
TG03_I039,ab000003,2,AXES,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/AXES/problems/ab000003/candidates/r3.png,81,81,79,80,81
TG03_I040,ab000003,0,CEN_MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/CEN_MAD/problems/ab000003/candidates/r4.png,55,47,48,53,50
TG03_I041,ab000003,1,AXES,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/AXES/problems/ab000003/candidates/r4.png,62,61,63,65,62
TG03_I042,ab000003,1,MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/MAD/problems/ab000003/candidates/r5.png,60,59,61,63,60
TG03_I043,ab000003,0,FUSED,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/FUSED/problems/ab000003/candidates/r2.png,57,49,50,55,52
TG03_I044,ab000003,2,CEN_MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/CEN_MAD/problems/ab000003/candidates/r1.png,84,83,82,83,84
TG03_I045,ab000003,0,FUSED,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/FUSED/problems/ab000003/candidates/r1.png,56,48,49,54,51
TG03_I046,ab000003,1,MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/MAD/problems/ab000003/candidates/r3.png,66,65,67,69,66
TG03_I047,ab000003,2,R0,0,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/SELF/problems/ab000003/candidates/r0.png,64,63,65,67,64
TG03_I048,ab000003,0,SELF,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/SELF/problems/ab000003/candidates/r1.png,58,50,51,56,53
TG03_I049,ab000003,0,MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/MAD/problems/ab000003/candidates/r5.png,20,25,34,39,24
TG03_I050,ab000003,0,CEN_MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/CEN_MAD/problems/ab000003/candidates/r5.png,57,49,50,55,52
TG03_I051,ab000003,0,CEN_MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/CEN_MAD/problems/ab000003/candidates/r3.png,60,52,53,58,55
TG03_I052,ab000003,1,MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/MAD/problems/ab000003/candidates/r1.png,61,60,62,64,61
TG03_I053,ab000003,0,SELF,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/SELF/problems/ab000003/candidates/r4.png,38,35,46,55,39
TG03_I054,ab000003,0,MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/MAD/problems/ab000003/candidates/r2.png,82,81,80,81,82
TG03_I055,ab000003,0,CEN_MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/CEN_MAD/problems/ab000003/candidates/r1.png,58,50,51,56,53
TG03_I056,ab000003,2,FUSED,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/FUSED/problems/ab000003/candidates/r3.png,80,79,78,79,80
TG03_I057,ab000003,0,R0,0,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/SELF/problems/ab000003/candidates/r0.png,57,49,50,55,52
TG03_I058,ab000003,0,AXES,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/AXES/problems/ab000003/candidates/r4.png,60,52,53,58,55
TG03_I059,ab000003,1,FUSED,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/FUSED/problems/ab000003/candidates/r5.png,61,60,62,64,61
TG03_I060,ab000003,0,AXES,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/AXES/problems/ab000003/candidates/r5.png,84,83,82,83,84
TG03_I061,ab000003,2,FUSED,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/FUSED/problems/ab000003/candidates/r2.png,83,83,81,82,83
TG03_I062,ab000003,2,SELF,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/SELF/problems/ab000003/candidates/r3.png,82,81,80,81,82
TG03_I063,ab000003,2,SELF,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/SELF/problems/ab000003/candidates/r5.png,81,81,79,80,81
TG03_I064,ab000003,1,MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/MAD/problems/ab000003/candidates/r4.png,65,64,66,68,65
TG03_I065,ab000003,0,FUSED,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/FUSED/problems/ab000003/candidates/r4.png,60,52,53,58,55
TG03_I066,ab000003,0,MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/MAD/problems/ab000003/candidates/r4.png,86,85,84,85,86
TG03_I067,ab000003,1,CEN_MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/CEN_MAD/problems/ab000003/candidates/r2.png,66,65,67,69,66
TG03_I068,ab000003,1,CEN_MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/CEN_MAD/problems/ab000003/candidates/r1.png,64,63,65,67,64
TG03_I069,ab000003,2,CEN_MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/CEN_MAD/problems/ab000003/candidates/r2.png,83,83,81,82,83
TG03_I070,ab000003,1,MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/MAD/problems/ab000003/candidates/r2.png,60,59,61,63,60
TG03_I071,ab000003,0,FUSED,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/FUSED/problems/ab000003/candidates/r5.png,57,49,50,55,52
TG03_I072,ab000003,2,MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/MAD/problems/ab000003/candidates/r4.png,80,79,78,79,80
TG03_I073,ab000003,2,AXES,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/AXES/problems/ab000003/candidates/r1.png,87,87,85,86,87
TG03_I074,ab000003,1,AXES,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/AXES/problems/ab000003/candidates/r2.png,66,65,67,69,66
TG03_I075,ab000003,2,AXES,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/AXES/problems/ab000003/candidates/r5.png,85,85,83,84,85
TG03_I076,ab000003,2,SELF,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/SELF/problems/ab000003/candidates/r4.png,84,83,82,83,84
TG03_I077,ab000003,2,SELF,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/SELF/problems/ab000003/candidates/r2.png,83,83,81,82,83
TG03_I078,ab000003,0,CEN_MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/CEN_MAD/problems/ab000003/candidates/r2.png,57,49,50,55,52
TG04_I001,ab000004,0,MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/MAD/problems/ab000004/candidates/r3.png,90,86,89,88,89
TG04_I002,ab000004,1,SELF,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/SELF/problems/ab000004/candidates/r3.png,91,89,90,89,90
TG04_I003,ab000004,0,AXES,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/AXES/problems/ab000004/candidates/r2.png,89,85,88,86,87
TG04_I004,ab000004,2,CEN_MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/CEN_MAD/problems/ab000004/candidates/r4.png,89,84,87,86,86
TG04_I005,ab000004,1,CEN_MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/CEN_MAD/problems/ab000004/candidates/r4.png,90,87,89,87,89
TG04_I006,ab000004,0,MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/MAD/problems/ab000004/candidates/r2.png,88,86,88,85,87
TG04_I007,ab000004,1,FUSED,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/FUSED/problems/ab000004/candidates/r1.png,89,85,88,86,87
TG04_I008,ab000004,0,CEN_MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/CEN_MAD/problems/ab000004/candidates/r3.png,89,84,87,88,87
TG04_I009,ab000004,1,MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/MAD/problems/ab000004/candidates/r5.png,90,88,89,84,88
TG04_I010,ab000004,2,MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/MAD/problems/ab000004/candidates/r5.png,89,85,88,86,87
TG04_I011,ab000004,1,CEN_MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/CEN_MAD/problems/ab000004/candidates/r3.png,84,80,85,84,82
TG04_I012,ab000004,1,FUSED,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/FUSED/problems/ab000004/candidates/r5.png,85,81,85,84,83
TG04_I013,ab000004,2,R0,0,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/SELF/problems/ab000004/candidates/r0.png,88,82,87,84,85
TG04_I014,ab000004,2,SELF,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/SELF/problems/ab000004/candidates/r5.png,88,85,88,83,86
TG04_I015,ab000004,2,AXES,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/AXES/problems/ab000004/candidates/r5.png,88,84,87,88,86
TG04_I016,ab000004,2,FUSED,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/FUSED/problems/ab000004/candidates/r1.png,89,85,88,85,87
TG04_I017,ab000004,0,FUSED,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/FUSED/problems/ab000004/candidates/r1.png,67,75,82,83,73
TG04_I018,ab000004,0,FUSED,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/FUSED/problems/ab000004/candidates/r2.png,88,86,88,85,87
TG04_I019,ab000004,2,FUSED,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/FUSED/problems/ab000004/candidates/r2.png,73,82,86,85,79
TG04_I020,ab000004,0,SELF,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/SELF/problems/ab000004/candidates/r4.png,53,65,80,78,62
TG04_I021,ab000004,0,CEN_MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/CEN_MAD/problems/ab000004/candidates/r5.png,82,81,84,86,83
TG04_I022,ab000004,1,CEN_MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/CEN_MAD/problems/ab000004/candidates/r5.png,89,84,87,85,86
TG04_I023,ab000004,0,AXES,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/AXES/problems/ab000004/candidates/r1.png,85,82,86,84,84
TG04_I024,ab000004,1,AXES,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/AXES/problems/ab000004/candidates/r4.png,90,87,88,86,88
TG04_I025,ab000004,1,FUSED,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/FUSED/problems/ab000004/candidates/r2.png,90,85,88,86,87
TG04_I026,ab000004,1,AXES,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/AXES/problems/ab000004/candidates/r2.png,90,86,89,86,88
TG04_I027,ab000004,2,CEN_MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/CEN_MAD/problems/ab000004/candidates/r5.png,84,78,84,87,82
TG04_I028,ab000004,2,CEN_MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/CEN_MAD/problems/ab000004/candidates/r3.png,90,85,89,88,87
TG04_I029,ab000004,1,SELF,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/SELF/problems/ab000004/candidates/r4.png,89,84,87,84,86
TG04_I030,ab000004,2,MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/MAD/problems/ab000004/candidates/r1.png,88,83,87,84,85
TG04_I031,ab000004,0,SELF,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/SELF/problems/ab000004/candidates/r3.png,79,74,82,84,78
TG04_I032,ab000004,2,CEN_MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/CEN_MAD/problems/ab000004/candidates/r1.png,85,81,87,85,83
TG04_I033,ab000004,1,SELF,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/SELF/problems/ab000004/candidates/r2.png,90,86,88,84,87
TG04_I034,ab000004,1,MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/MAD/problems/ab000004/candidates/r3.png,83,77,84,87,81
TG04_I035,ab000004,0,FUSED,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/FUSED/problems/ab000004/candidates/r5.png,89,84,87,85,86
TG04_I036,ab000004,1,SELF,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/SELF/problems/ab000004/candidates/r1.png,88,82,86,84,84
TG04_I037,ab000004,2,MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/MAD/problems/ab000004/candidates/r4.png,88,86,88,82,86
TG04_I038,ab000004,0,CEN_MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/CEN_MAD/problems/ab000004/candidates/r2.png,54,65,81,78,63
TG04_I039,ab000004,0,R0,0,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/SELF/problems/ab000004/candidates/r0.png,88,84,87,83,85
TG04_I040,ab000004,0,AXES,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/AXES/problems/ab000004/candidates/r3.png,85,81,85,84,83
TG04_I041,ab000004,1,AXES,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/AXES/problems/ab000004/candidates/r1.png,90,86,89,86,88
TG04_I042,ab000004,1,MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/MAD/problems/ab000004/candidates/r4.png,89,84,88,85,86
TG04_I043,ab000004,2,AXES,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/AXES/problems/ab000004/candidates/r4.png,89,81,87,87,85
TG04_I044,ab000004,1,AXES,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/AXES/problems/ab000004/candidates/r3.png,89,84,87,85,86
TG04_I045,ab000004,0,SELF,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/SELF/problems/ab000004/candidates/r1.png,77,74,81,84,77
TG04_I046,ab000004,2,AXES,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/AXES/problems/ab000004/candidates/r2.png,88,84,88,84,85
TG04_I047,ab000004,2,MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/MAD/problems/ab000004/candidates/r3.png,81,76,83,84,79
TG04_I048,ab000004,1,FUSED,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/FUSED/problems/ab000004/candidates/r3.png,88,82,86,84,84
TG04_I049,ab000004,2,SELF,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/SELF/problems/ab000004/candidates/r4.png,85,81,86,83,83
TG04_I050,ab000004,1,R0,0,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/SELF/problems/ab000004/candidates/r0.png,88,83,87,84,85
TG04_I051,ab000004,1,CEN_MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/CEN_MAD/problems/ab000004/candidates/r1.png,88,82,87,84,85
TG04_I052,ab000004,2,AXES,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/AXES/problems/ab000004/candidates/r1.png,87,82,84,83,84
